Id,Label,Type,Tags,Rating,Title
52-C,52-C,Problem,data structures,2200,Circular RMQ
52-B,52-B,Problem,combinatorics,1600,Right Triangles
52-A,52-A,Problem,implementation,900,123-sequence
51-F,51-F,Problem,"dfs and similar,dp,graphs,trees",2800,Caterpillar
51-E,51-E,Problem,"combinatorics,graphs,matrices",2400,Pentagon
51-D,51-D,Problem,implementation,2200,Geometrical problem
51-C,51-C,Problem,"binary search,greedy",1800,Three Base Stations
51-B,51-B,Problem,expression parsing,1700,bHTML Tables Analisys
51-A,51-A,Problem,implementation,1300,Cheaterius's Problem
50-E,50-E,Problem,math,2300,Square Equation Roots
50-D,50-D,Problem,"binary search,dp,probabilities",2100,Bombing
50-C,50-C,Problem,geometry,2000,Happy Farm 5
50-B,50-B,Problem,strings,1500,Choosing Symbol Pairs
50-A,50-A,Problem,"greedy,math",800,Domino piling
49-E,49-E,Problem,dp,2300,Common ancestor
49-D,49-D,Problem,"brute force,dp,implementation",1800,Game
49-C,49-C,Problem,"constructive algorithms,math",1700,Disposition
49-B,49-B,Problem,math,1500,Sum
49-A,49-A,Problem,implementation,800,Sleuth
48-H,48-H,Problem,constructive algorithms,2800,Black and White
48-G,48-G,Problem,"dp,trees,two pointers",2700,Galaxy Union
48-F,48-F,Problem,"greedy,sortings",2800,Snow sellers
48-E,48-E,Problem,"dp,games,graphs",2100,Ivan the Fool VS Gorynych the Dragon
48-D,48-D,Problem,greedy,1500,Permutations
48-C,48-C,Problem,math,1800,The Race
48-B,48-B,Problem,"brute force,implementation",1200,Land Lot
48-A,48-A,Problem,"implementation,schedules",900,Rock-paper-scissors
47-E,47-E,Problem,"data structures,geometry,sortings",2200,Cannon
47-D,47-D,Problem,brute force,2200,Safe
47-C,47-C,Problem,implementation,2000,Crossword
47-B,47-B,Problem,implementation,1200,Coins
47-A,47-A,Problem,"brute force,math",800,Triangular numbers
46-G,46-G,Problem,geometry,2500,Emperor's Problem
46-F,46-F,Problem,"dsu,graphs",2300,Hercule Poirot Problem
46-E,46-E,Problem,"data structures,dp",1900,Comb
46-D,46-D,Problem,"data structures,implementation",1800,Parking Lot
46-C,46-C,Problem,two pointers,1600,Hamsters and Tigers
46-B,46-B,Problem,implementation,1100,T-shirts from Sponsor
46-A,46-A,Problem,"brute force,implementation",800,Ball Game
45-J,45-J,Problem,constructive algorithms,1800,Planting Trees
45-I,45-I,Problem,greedy,1400,TCMCF+++
45-H,45-H,Problem,graphs,2100,Road Problem
45-G,45-G,Problem,number theory,2200,Prime Problem
45-F,45-F,Problem,greedy,2500,Goats and Wolves
45-E,45-E,Problem,"constructive algorithms,greedy",2000,Director
45-D,45-D,Problem,"greedy,meet-in-the-middle,sortings",1900,Event Dates
45-C,45-C,Problem,data structures,1900,Dancing Lessons
45-B,45-B,Problem,"dp,dsu",2200,School
45-A,45-A,Problem,implementation,900,Codecraft III
44-J,44-J,Problem,"constructive algorithms,greedy",2000,Triminoes
44-I,44-I,Problem,"brute force,combinatorics",2300,Toys
44-H,44-H,Problem,dp,1700,Phone Number
44-G,44-G,Problem,"data structures,implementation",2500,Shooting Gallery
44-F,44-F,Problem,"geometry,graphs",2700,BerPaint
44-E,44-E,Problem,dp,1400,Anfisa the Monkey
44-D,44-D,Problem,math,1800,Hyperdrive
44-C,44-C,Problem,implementation,1300,Holidays
44-B,44-B,Problem,implementation,1500,Cola
44-A,44-A,Problem,implementation,900,Indian Summer
43-E,43-E,Problem,"brute force,implementation,two pointers",2300,Race
43-D,43-D,Problem,"brute force,constructive algorithms,implementation",2000,Journey
43-C,43-C,Problem,greedy,1300,Lucky Tickets
43-B,43-B,Problem,"implementation,strings",1100,Letter
43-A,43-A,Problem,strings,1000,Football
42-E,42-E,Problem,"dfs and similar,graphs,trees",2700,Baldman and the military
42-D,42-D,Problem,"constructive algorithms,math",2300,Strange town
42-C,42-C,Problem,"brute force,constructive algorithms",2200,Safe cracking
42-B,42-B,Problem,implementation,1700,Game of chess unfinished
42-A,42-A,Problem,"greedy,implementation",1400,Guilty --- to the kitchen!
41-E,41-E,Problem,"constructive algorithms,graphs,greedy",1900,3-cycles
41-D,41-D,Problem,dp,1900,Pawn
41-C,41-C,Problem,"expression parsing,implementation",1300,Email address
41-B,41-B,Problem,brute force,1400,Martian Dollar
41-A,41-A,Problem,"implementation,strings",800,Translation
40-E,40-E,Problem,combinatorics,2500,Number Table
40-D,40-D,Problem,math,2600,Interesting Sequence
40-C,40-C,Problem,"implementation,math",2300,Berland Square
40-B,40-B,Problem,math,1600,Repaintings
40-A,40-A,Problem,"constructive algorithms,geometry,implementation,math",1300,Find Color
39-K,39-K,Problem,,2600,Testing
39-J,39-J,Problem,"hashing,implementation,strings",1500,Spelling Check
39-I,39-I,Problem,,2500,Tram
39-H,39-H,Problem,implementation,1300,Multiplication Table
39-G,39-G,Problem,implementation,2400,Inverse Function
39-F,39-F,Problem,implementation,1300,Pacifist frogs
39-E,39-E,Problem,"dp,games",2000,What Has Dirichlet Got to Do with That?
39-D,39-D,Problem,math,1100,Cubical Planet
39-C,39-C,Problem,"dp,sortings",2100,Moon Craters
39-B,39-B,Problem,greedy,1300,Company Income Growth
39-A,39-A,Problem,"expression parsing,greedy",2000,C*++ Calculations
38-H,38-H,Problem,dp,2400,The Great Marathon
38-G,38-G,Problem,data structures,2300,Queue
38-F,38-F,Problem,"dp,games,strings",2100,Smart Boy
38-E,38-E,Problem,"dp,sortings",1800,Let's Go Rolling!
38-D,38-D,Problem,implementation,1900,Vasya the Architect
38-C,38-C,Problem,brute force,1400,Blinds
38-B,38-B,Problem,"brute force,implementation,math",1200,Chess
38-A,38-A,Problem,implementation,800,Army
37-E,37-E,Problem,"graphs,greedy,shortest paths",2600,Trial for Chief
37-D,37-D,Problem,"combinatorics,dp,math",2300,Lesson Timetable
37-C,37-C,Problem,"data structures,greedy,trees",1900,Old Berland Language
37-B,37-B,Problem,"greedy,implementation",1800,Computer Game
37-A,37-A,Problem,sortings,1000,Towers
36-E,36-E,Problem,"constructive algorithms,dsu,graphs,implementation",2600,Two Paths
36-D,36-D,Problem,games,2300,New Game with a Chess Piece
36-C,36-C,Problem,"geometry,implementation",2200,Bowls
36-B,36-B,Problem,implementation,1600,Fractal
36-A,36-A,Problem,implementation,1300,Extra-terrestrial Intelligence
35-E,35-E,Problem,"data structures,sortings",2100,Parade
35-D,35-D,Problem,"dp,greedy",1700,Animals
35-C,35-C,Problem,"brute force,dfs and similar,shortest paths",1500,Fire Again
35-B,35-B,Problem,implementation,1700,Warehouse
35-A,35-A,Problem,implementation,1000,Shell Game
34-E,34-E,Problem,"brute force,implementation,math",2000,Collisions
34-D,34-D,Problem,"dfs and similar,graphs",1600,Road Map
34-C,34-C,Problem,"expression parsing,implementation,sortings,strings",1300,Page Numbers
34-B,34-B,Problem,"greedy,sortings",900,Sale
34-A,34-A,Problem,implementation,800,Reconnaissance 2
33-E,33-E,Problem,,2600,Helper
33-D,33-D,Problem,"geometry,graphs,shortest paths,sortings",2000,Knights
33-C,33-C,Problem,greedy,1800,Wonderful Randomized Sum
33-B,33-B,Problem,shortest paths,1800,String Problem
33-A,33-A,Problem,"greedy,implementation",1200,What is for dinner?
32-E,32-E,Problem,"geometry,implementation",2400,Hide-and-Seek
32-D,32-D,Problem,implementation,1600,Constellation
32-C,32-C,Problem,math,1700,Flea
32-B,32-B,Problem,"expression parsing,implementation",800,Borze
32-A,32-A,Problem,brute force,800,Reconnaissance
31-E,31-E,Problem,dp,2400,TV Game
31-D,31-D,Problem,"dfs and similar,implementation",2000,Chocolate
31-C,31-C,Problem,implementation,1700,Schedule
31-B,31-B,Problem,"greedy,implementation,strings",1500,Sysadmin Bob
31-A,31-A,Problem,implementation,1200,Worms Evolution
30-E,30-E,Problem,"binary search,constructive algorithms,data structures,greedy,hashing,strings",2800,Tricky and Clever Password
30-D,30-D,Problem,"geometry,greedy",2600,King's Problem?
30-C,30-C,Problem,"dp,probabilities",1800,Shooting Gallery
30-B,30-B,Problem,implementation,1700,Codeforces World Finals
30-A,30-A,Problem,"brute force,math",1400,Accounting
29-E,29-E,Problem,"graphs,shortest paths",2400,Quarrel
29-D,29-D,Problem,"constructive algorithms,dfs and similar,trees",2000,Ant on the Tree
29-C,29-C,Problem,"data structures,dfs and similar,graphs,implementation",1700,Mail Stamps
29-B,29-B,Problem,implementation,1500,Traffic Lights
29-A,29-A,Problem,brute force,1000,Spit Problem
28-E,28-E,Problem,"geometry,math",2800,DravDe saves the world
28-D,28-D,Problem,"binary search,data structures,dp,hashing",2400,"Don't fear, DravDe is kind"
28-C,28-C,Problem,"combinatorics,dp,probabilities",2200,Bath Queue
28-B,28-B,Problem,"dfs and similar,dsu,graphs",1600,pSort
28-A,28-A,Problem,implementation,1600,Bender Problem
27-E,27-E,Problem,"brute force,dp,number theory",2000,Number With The Given Amount Of Divisors
27-D,27-D,Problem,"2-sat,dfs and similar,dsu,graphs",2200,Ring Road 2
27-C,27-C,Problem,"constructive algorithms,greedy",1900,Unordered Subsequence
27-B,27-B,Problem,"bitmasks,brute force,dfs and similar,greedy",1300,Tournament
27-A,27-A,Problem,"implementation,sortings",1200,Next Test
26-E,26-E,Problem,constructive algorithms,2400,Multithreading
26-D,26-D,Problem,"combinatorics,math,probabilities",2400,Tickets
26-C,26-C,Problem,"combinatorics,constructive algorithms,greedy,implementation",2000,Parquet
26-B,26-B,Problem,greedy,1400,Regular Bracket Sequence
26-A,26-A,Problem,number theory,900,Almost Prime
25-E,25-E,Problem,"hashing,strings",2200,Test
25-D,25-D,Problem,"dsu,graphs,trees",1900,Roads not only in Berland
25-C,25-C,Problem,"graphs,shortest paths",1900,Roads in Berland
25-B,25-B,Problem,implementation,1100,Phone numbers
25-A,25-A,Problem,brute force,1300,IQ test
24-E,24-E,Problem,binary search,2300,Berland collider
24-D,24-D,Problem,"dp,math,probabilities",2400,Broken robot
24-C,24-C,Problem,"geometry,implementation,math",1800,Sequence of points
24-B,24-B,Problem,implementation,1500,F1 Champions
24-A,24-A,Problem,graphs,1400,Ring road
23-E,23-E,Problem,dp,2500,Tree
23-D,23-D,Problem,"geometry,math",2600,Tetragon
23-C,23-C,Problem,"constructive algorithms,sortings",2500,Oranges and Apples
23-B,23-B,Problem,"constructive algorithms,graphs,math",1600,Party
23-A,23-A,Problem,"brute force,greedy",1200,You're Given a String...
22-E,22-E,Problem,"dfs and similar,graphs,trees",2300,Scheme
22-D,22-D,Problem,"greedy,sortings",1900,Segments
22-C,22-C,Problem,graphs,1700,System Administrator
22-B,22-B,Problem,"brute force,dp",1500,Bargaining Table
22-A,22-A,Problem,brute force,800,Second Order Statistics
21-D,21-D,Problem,"bitmasks,graph matchings,graphs",2400,Traveling Graph
21-C,21-C,Problem,"binary search,dp,sortings",2000,Stripe 2
21-B,21-B,Problem,"implementation,math",2000,Intersection
21-A,21-A,Problem,"implementation,strings",1900,Jabber ID
20-C,20-C,Problem,"graphs,shortest paths",1900,Dijkstra?
20-B,20-B,Problem,math,2000,Equation
20-A,20-A,Problem,implementation,1700,BerOS file system
19-E,19-E,Problem,"dfs and similar,divide and conquer,dsu",2900,Fairy
19-D,19-D,Problem,data structures,2800,Points
19-C,19-C,Problem,"greedy,hashing,string suffix structures",2200,Deletion of Repeats
19-B,19-B,Problem,dp,1900,Checkout Assistant
19-A,19-A,Problem,implementation,1400,World Football Cup
18-E,18-E,Problem,dp,2000,Flag 2
18-D,18-D,Problem,"brute force,dp,greedy",2000,Seller Bob
18-C,18-C,Problem,"data structures,implementation",1200,Stripe
18-B,18-B,Problem,"brute force,math",1700,Platforms
18-A,18-A,Problem,"brute force,geometry",1500,Triangle
17-E,17-E,Problem,strings,2900,Palisection
17-D,17-D,Problem,number theory,2400,Notepad
17-C,17-C,Problem,dp,2500,Balance
17-B,17-B,Problem,"dfs and similar,dsu,greedy,shortest paths",1500,Hierarchy
17-A,17-A,Problem,"brute force,math,number theory",1000,Noldbach problem
16-E,16-E,Problem,"bitmasks,dp,probabilities",1900,Fish
16-D,16-D,Problem,"implementation,strings",1900,Logging
16-C,16-C,Problem,"binary search,number theory",1800,Monitor
16-B,16-B,Problem,"greedy,implementation,sortings",900,Burglar and Matches
16-A,16-A,Problem,implementation,800,Flag
15-E,15-E,Problem,"combinatorics,dp",2600,Triangles
15-D,15-D,Problem,"data structures,implementation,sortings",2500,Map
15-C,15-C,Problem,games,2000,Industrial Nim
15-B,15-B,Problem,math,1800,Laser
15-A,15-A,Problem,"implementation,sortings",1200,Cottage Village
14-E,14-E,Problem,dp,1900,Camels
14-D,14-D,Problem,"dfs and similar,dp,graphs,shortest paths,trees,two pointers",1900,Two Paths
14-C,14-C,Problem,"brute force,constructive algorithms,geometry,implementation,math",1700,Four Segments
14-B,14-B,Problem,implementation,1000,Young Photographer
14-A,14-A,Problem,implementation,800,Letter
13-E,13-E,Problem,"data structures,dsu",2700,Holes
13-D,13-D,Problem,"dp,geometry",2600,Triangles
13-C,13-C,Problem,"dp,sortings",2200,Sequence
13-B,13-B,Problem,"geometry,implementation",2000,Letter A
13-A,13-A,Problem,"implementation,math",1000,Numbers
12-E,12-E,Problem,constructive algorithms,2100,Start of the session
12-D,12-D,Problem,"data structures,sortings",2400,Ball
12-C,12-C,Problem,"greedy,implementation,sortings",1100,Fruits
12-B,12-B,Problem,"implementation,sortings",1100,Correct Solution?
12-A,12-A,Problem,implementation,800,Super Agent
11-E,11-E,Problem,"binary search,dp,greedy",2800,"Forward, march!"
11-D,11-D,Problem,"bitmasks,dp,graphs",2200,A Simple Task
11-C,11-C,Problem,implementation,2200,How Many Squares?
11-B,11-B,Problem,math,1600,Jumping Jack
11-A,11-A,Problem,"constructive algorithms,implementation,math",900,Increasing Sequence
10-E,10-E,Problem,constructive algorithms,2600,Greedy Change
10-D,10-D,Problem,dp,2800,LCIS
10-C,10-C,Problem,number theory,2000,Digital Root
10-B,10-B,Problem,"dp,implementation",1500,Cinema Cashier
10-A,10-A,Problem,implementation,900,Power Consumption Calculation
9-E,9-E,Problem,"dfs and similar,dsu,graphs",2300,Interestring graph and Apples
9-D,9-D,Problem,"combinatorics,divide and conquer,dp",1900,How many trees?
9-C,9-C,Problem,"brute force,implementation,math",1200,Hexadecimal's Numbers
9-B,9-B,Problem,"brute force,geometry,implementation",1200,Running Student
9-A,9-A,Problem,"math,probabilities",800,Die Roll
8-E,8-E,Problem,"dp,graphs",2600,Beads
8-D,8-D,Problem,"binary search,geometry",2600,Two Friends
8-C,8-C,Problem,"bitmasks,dp",2000,Looking for Order
8-B,8-B,Problem,"constructive algorithms,graphs,implementation",1400,Obsession with Robots
8-A,8-A,Problem,strings,1200,Train and Peter
7-E,7-E,Problem,"dp,expression parsing,implementation",2600,Defining Macros
7-D,7-D,Problem,"hashing,strings",2200,Palindrome Degree
7-C,7-C,Problem,"math,number theory",1800,Line
7-B,7-B,Problem,implementation,1600,Memory Manager
7-A,7-A,Problem,"brute force,constructive algorithms",1100,Kalevitch and Chess
6-E,6-E,Problem,"binary search,data structures,dsu,trees,two pointers",1900,Exposition
6-D,6-D,Problem,"brute force,dp",2600,Lizards and Basements 2
6-C,6-C,Problem,"greedy,two pointers",1200,"Alice, Bob and Chocolate"
6-B,6-B,Problem,implementation,1100,President's Office
6-A,6-A,Problem,"brute force,geometry",900,Triangle
5-E,5-E,Problem,data structures,2400,Bindian Signalizing
5-D,5-D,Problem,"implementation,math",2100,Follow Traffic Rules
5-C,5-C,Problem,"constructive algorithms,data structures,dp,greedy,sortings,strings",1900,Longest Regular Bracket Sequence
5-B,5-B,Problem,"implementation,strings",1200,Center Alignment
5-A,5-A,Problem,implementation,1000,Chat Servers Outgoing Traffic
4-D,4-D,Problem,"dp,sortings",1700,Mysterious Present
4-C,4-C,Problem,"data structures,hashing,implementation",1300,Registration System
4-B,4-B,Problem,"constructive algorithms,greedy",1200,Before an Exam
4-A,4-A,Problem,"brute force,math",800,Watermelon
3-D,3-D,Problem,greedy,2600,Least Cost Bracket Sequence
3-C,3-C,Problem,"brute force,games,implementation",1800,Tic-tac-toe
3-B,3-B,Problem,"greedy,sortings",1900,Lorry
3-A,3-A,Problem,"greedy,shortest paths",1000,Shortest path of the king
2-C,2-C,Problem,geometry,2600,Commentator problem
2-B,2-B,Problem,"dp,math",2000,The least round way
2-A,2-A,Problem,"hashing,implementation",1500,Winner
1-C,1-C,Problem,"geometry,math",2100,Ancient Berland Circus
1-B,1-B,Problem,"implementation,math",1600,Spreadsheet
1-A,1-A,Problem,math,1000,Theatre Square
orzdevinwang,orzdevinwang,User,,,
tourist,tourist,User,,,
jiangly,jiangly,User,,,
Ormlis,Ormlis,User,,,
ecnerwala,ecnerwala,User,,,
Benq,Benq,User,,,
Kevin114514,Kevin114514,User,,,
Um_nik,Um_nik,User,,,
ksun48,ksun48,User,,,
LJC00118,LJC00118,User,,,
maroonrk,maroonrk,User,,,
gamegame,gamegame,User,,,
Nachia,Nachia,User,,,
dorijanlendvaj,dorijanlendvaj,User,,,
ugly2333,ugly2333,User,,,
maspy,maspy,User,,,
turmax,turmax,User,,,
potato167,potato167,User,,,
hos.lyric,hos.lyric,User,,,
BurnedChicken,BurnedChicken,User,,,
StarSilk,StarSilk,User,,,
peti1234,peti1234,User,,,
xuanxuan001,xuanxuan001,User,,,
le0n,le0n,User,,,
noimi,noimi,User,,,
conqueror_of_tourist,conqueror_of_tourist,User,,,
Petr,Petr,User,,,
Flamire,Flamire,User,,,
rin204,rin204,User,,,
qiuzx,qiuzx,User,,,
NetSpeed1,NetSpeed1,User,,,
dog_of_Nesraychan,dog_of_Nesraychan,User,,,
A_G,A_G,User,,,
strapple,strapple,User,,,
Otomachi_Una,Otomachi_Una,User,,,
stepanov.aa,stepanov.aa,User,,,
tute7627,tute7627,User,,,
Rubikun,Rubikun,User,,,
244mhq,244mhq,User,,,
Karuna,Karuna,User,,,
yuto1115,yuto1115,User,,,
EnofTaiPeople,EnofTaiPeople,User,,,
molamola.,molamola.,User,,,
cmk666,cmk666,User,,,
ko_osaga,ko_osaga,User,,,
jiangbowen,jiangbowen,User,,,
